APKNC_1,APKNC_2,APKNC_3,APKNC_4,APKNC_5,APKNC_6,APKNC_7,APKNC_8,APKNC_9,APKNC_10,APKNC_11,APKNC_12,APKNC_13,APKNC_14,APKNC_15,APKNC_16,APKNC_17,APKNC_18,APKNC_19,APKNC_20,APKNC_21,APKNC_22,APKNC_23,APKNC_24,APKNC_25,APKNC_26,APKNC_27,APKNC_28,APKNC_29,APKNC_30,APKNC_31,APKNC_32,APKNC_33,APKNC_34,APKNC_35,APKNC_36,APKNC_37,APKNC_38,APKNC_39,APKNC_40,APKNC_41,APKNC_42,APKNC_43,APKNC_44,APKNC_45,APKNC_46,APKNC_47,APKNC_48,APKNC_49,APKNC_50,APKNC_51,APKNC_52,APKNC_53,APKNC_54,APKNC_55,APKNC_56,APKNC_57,APKNC_58,APKNC_59,APKNC_60,APKNC_61,APKNC_62,APKNC_63,APKNC_64,APKNC_65,APKNC_66,APKNC_67,APKNC_68,APKNC_69,APKNC_70,APKNC_71,APKNC_72,APKNC_73,APKNC_74,APKNC_75,APKNC_76,APKNC_77,APKNC_78,APKNC_79,APKNC_80,APKNC_81,APKNC_82,APKNC_83,APKNC_84,APKNC_85,APKNC_86,APKNC_87,APKNC_88,APKNC_89,APKNC_90,APKNC_91,APKNC_92,APKNC_93,APKNC_94,APKNC_95,APKNC_96,APKNC_97,APKNC_98,APKNC_99,APKNC_100,APKNC_101,APKNC_102,APKNC_103,APKNC_104,APKNC_105,APKNC_106,APKNC_107,APKNC_108,APKNC_109,APKNC_110,APKNC_111,APKNC_112,APKNC_113,APKNC_114,APKNC_115,APKNC_116,APKNC_117,APKNC_118,APKNC_119,APKNC_120,APKNC_121,APKNC_122,APKNC_123,APKNC_124,APKNC_125,APKNC_126
0,0.03661432,0.03661432,0,0,0,0.03661432,0.03661432,0,0,0.18307159,0.07322864,0.07322864,0.03661432,0.03661432,0.10984295,0.0288664,0.02183082,0.02434541,0.02971888,0.02269907,-0.00648804,0.00908313,-0.01105593,0.0435946,0.04033372,0.04076057,0.0435946,0.03776176,0.00469844,0.03353128,0.05263767,0.04352,0.01579118,0.07999421,0.0106106,0.02183082,0.0606013,0.00940276,0,0.0008365,0.03070814,0.00541482,-0.00386572,0.00478763,0.01793927,0,0.00457015,0.01980324,0,0.02160921,0.00076668,0.01060272,0.00698592,0.01456619,0.00729113,-0.00516427,0.01450277,0.0051545,0.02059845,-0.0084783,0.00274907,-0.01564309,0.00363939,-0.01576707,-0.00530786,-0.00507908,-0.02467239,-0.03293814,-0.0254698,-0.00177522,-0.01646907,0.00228316,0.00797288,-0.00887658,0.00731862,-0.01097285,-0.00617389,-0.04121861,0.01890491,0.0082472,-0.01374185,-0.01059124,0.01178171,-0.02804334,0.0064175,-0.01257247,-0.00621845,-0.01240815,-0.01560728,-0.04411358,-0.03824681,-0.01809261,-0.01764543,-0.01437782,-0.00633625,-0.01877218,0.03502453,-0.02239368,-0.0153198,-0.01177799,0.00017119,0.00589086,-0.04122482,-0.01537064,0.01586,-0.02937898,-0.00460022,0.04958696,0.00020694,-0.01186788,0.02735041,-0.02850416,-0.03909392,-0.02506895,-0.00950139,-0.02657629,-0.00978073,-0.01654946,0.0768021,-0.01603538,-0.01518422,0.03485591,0.01762225,0.01586,-0.02853596
0.06133582,0.12267164,0,0,0,0.12267164,0,0.24534329,0.12267164,0,0,0.06133582,0,0.18400746,0.12267164,0.06133582,-0.00981233,0.05281407,0.10890293,-0.00943363,0.00515664,-0.00724136,-0.02620526,-0.00333449,0.09737213,0.10905357,-0.00338327,0,-0.0056399,-0.01769964,-0.00430179,0.01747129,-0.00061481,-0.02101097,0.02844388,-0.01859978,0.06093061,0.03656042,-0.00552652,-0.01725858,0.00162589,-0.03359732,-0.002623,-0.00570005,-0.0083747,-0.0218027,0,0.00904881,-0.00395105,0,-0.00685493,0.00123811,-0.00108154,-0.00834811,-0.00021011,-0.0060618,-0.00863475,-0.01228112,-0.00863475,-0.0172695,0.00115557,-0.04143515,-0.07049733,0.02340406,0.00125503,-0.00395322,-0.02409321,0.0002702,-0.06897192,-0.0657774,0.01352249,0.01379438,0.00952654,-0.02674442,0.00901662,0.00689525,0.01684007,-0.01272901,-0.0138156,-0.01129514,-0.02302017,-0.0138156,0.01600154,-0.03946066,-0.07044463,0.05017158,0.01009894,0.00491887,0.02356964,0.00400848,-0.07389849,-0.06546294,0.00018104,-0.0147797,0.01154232,0.0398971,-0.00921344,0.00714901,-0.01552097,0.01349241,0,-0.01647042,-0.0197428,-0.01973033,0.00657959,-0.0371824,-0.02148785,0.01041928,0.03423183,0.00604487,0.02089373,-0.01752414,-0.0159166,-0.00446013,0.01121913,0.0159166,0.00590837,-0.04254133,0.02321198,0.00744181,0.01984336,0.02653781,0.01594107,0.02069457,0.01590749,0.00530697
0.04973768,0.04973768,0.04973768,0,0,0.04973768,0.04973768,0.19895071,0.04973768,0.04973768,0.09947536,0.04973768,0,0.14921303,0.04973768,0,0.00677248,0.04941742,0.07323636,-0.02479872,-0.01751759,-0.02282422,-0.02883072,-0.00976723,0.06908981,0.0679968,0.00281284,0.00986997,-0.00328745,0.00803539,0.00314483,0.01162566,0.01129313,-0.02203904,0.04940909,-0.01795764,0.03623722,0.00988515,-0.00360168,0.00701083,-0.00110514,0.03113625,0.00142849,-0.00087416,-0.01104433,-0.01739437,-0.02097369,-0.00517855,0.00811768,-0.01048685,0.01368128,0.04012622,-0.00845307,0.00135625,-0.00132389,-0.01325641,-0.02099267,-0.01158397,-0.00700641,-0.00700198,-0.02882255,-0.01119373,-0.04821874,-0.0253727,-0.02124538,-0.00519529,-0.01670455,-0.02262736,-0.05592985,-0.04607167,-0.00380485,0.01118597,-0.01163805,-0.02377693,0.0085546,0.01281434,0.01021958,-0.00988652,-0.00373911,0.01497676,-0.01120789,-0.00373439,0.01241916,-0.01599441,-0.04402752,0.02184681,0.02477549,0.01714586,0.02563455,0.01232149,-0.0359549,-0.03927686,0.01257574,0,0.01699876,0.0235618,0.01004429,0.0259093,0.00500747,0.02191552,0.03998604,0.01019873,-0.01599947,-0.0240068,0.01611473,-0.01291584,-0.00379889,-0.01833984,-0.008453,-0.00555629,0.01179594,-0.00342409,0,0.00196295,0.00749162,0.01290689,0.00554778,-0.01018912,0.00983086,0.00271054,0.00794124,0.01194381,0.04738169,-0.00628072,0.00431436,-0.00430891
0,0.01798511,0,0.01798511,0.03597023,0.01798511,0,0.03597023,0,0,0,0.03597023,0,0.05395534,0.03597023,0.07194045,0.00751345,0.01072339,0.01912379,0.00888442,0.00010646,-0.00203907,0.00428357,-0.00604218,0.02498283,0.02836501,0.00963697,0.01070693,0.00704124,-0.00965275,0.0095271,0.01341667,0.01232948,0.00587154,0.01787232,0.01051309,0.01310336,0.03452906,-0.00493122,0,0.00776836,-0.01470059,0.00054917,0.00018225,-0.00357529,-0.00053023,0.01896019,0.01201289,-0.00538833,0,-0.00623816,0.00872635,-8.41E-05,-0.0088057,-0.00230728,-0.00310175,0.01519147,0.0044812,-0.00759414,0.00253191,-0.00356552,-0.00135035,0.01241895,-0.01878027,0.00063405,-0.00072553,-0.00635039,0.00322025,0.0202242,0.01478587,-0.00776194,0,-0.00921549,0.01290964,-0.00180256,-0.0225081,-0.00326064,-0.00588492,0.01215318,0.00106879,-0.01215147,-0.00404765,0.00611399,0.00289361,0.01372634,-0.00132184,-0.00017986,-0.001763,0.00163841,-0.00110094,0.02166878,0.02119032,0.00435942,0.00866751,0.00094985,-0.01528003,0.00755077,-0.00237469,0.00912829,0.00371917,0.00868084,0.00163803,-0.00289544,0.02023884,0.01508791,0.0077905,0.0187167,0.02771718,-0.00088997,0.00110237,0.0120363,0.01168357,0.02333561,0.02957608,0.01856277,0.00933425,0.02110198,0.03010942,0.01137384,0.01603785,0.01266513,0.0130117,0.0077905,0.01220865,0.00467233,0.04204112
0,0.04530786,0.04530786,0.04530786,0.13592359,0,0,0.13592359,0.04530786,0.09061573,0,0.04530786,0,0.13592359,0.09061573,0,-0.00859055,0.00900474,0.02500534,0.0286433,0.00122886,-0.02542415,-0.03991182,-0.01498526,0.02697276,0.02441038,-0.01220001,0,-0.01288509,-0.03282029,-0.01690272,0.01174467,-0.00568167,-0.0350483,0.02101107,-0.00475393,0.02101107,0.00900474,0.00607231,-0.0318918,-0.04261788,0.02870687,0.00102141,-0.00593367,0.0105294,-0.01584313,-0.0191057,-0.03984839,0.01182914,0,0.01626479,0.02965261,0.00473677,-0.00740031,0.0033203,0.01038838,-0.00637836,0.00540915,0.01275672,-0.02551344,-0.00633442,-0.03061613,-0.03622276,0.01884003,-0.00091445,0.00776579,-0.01033006,0.01262418,-0.02037942,-0.03339272,0.00234329,0,0.00448285,-0.00757696,-0.00121044,-0.00805827,3.47E-05,-0.0062867,-0.01020538,-0.01386664,0.01020538,-0.01020538,0.00455643,0.01457911,0.02225044,0.03015588,-0.00117542,-0.00783886,0.00255428,-0.00185814,0,0.01885936,0.00225995,0,0.0027947,-0.0151469,-0.00011648,0.01373229,0.00096174,0.0016043,-0.01457911,0.00255584,0,0.01457911,-0.00299574,0.05102689,0.05322472,0.0233215,-6.02E-05,-0.00465955,0.02012322,0.00362457,0.02351471,0.04344904,0.01695524,0,0.02148361,0.00876663,0.00522231,0.02825533,0.00598883,0.01412696,-0.01962573,-0.00509847,0.01177544,0.01962573
0.03560378,0,0.03560378,0.03560378,0.03560378,0.03560378,0,0.03560378,0,0.07120755,0.10681133,0.10681133,0.03560378,0,0.10681133,0,-0.00427883,0.03537453,0.02126185,-0.00121012,-0.02578244,-0.0005959,0.00735906,-0.04639922,0.01413047,0.01936491,0.02457591,0.02826094,0.01911711,-0.00456568,0.0264316,0.01926583,0.0317731,0.01267986,0.04008298,0.00460459,0.03065713,0.0070761,0.00574153,0.0050154,-0.00236252,-0.01118027,0.0141793,-0.0203431,-0.01996796,0.0110869,-0.00750681,-0.00327671,0.00473669,0.01501362,0.00075546,-0.00899495,0.00397056,-0.0106514,0.01284257,-0.01471909,0.00500907,-0.01315176,-0.01001814,0,0.00377941,-0.00266981,-0.01671635,-0.00214868,-0.00928963,0.00160472,0.01880994,0.00148118,-0.00800727,-0.01382408,0.02178656,0.0240218,0.01752463,0.0279881,0.02739641,0.01330922,0.0290519,0.02275197,0.02938147,0.00699122,-0.01335921,0.00801958,-0.0057057,-0.00572465,-0.02814181,0.00041157,2.87E-06,0.02250243,0.01743931,0.00602924,-0.01715843,-0.02387433,0.00792399,0,0.00801882,-0.02133683,0.01124047,0.00304823,0.00722967,0.01688492,0.03436238,-0.00276702,0.00572827,-0.01145654,-0.01774019,-0.00924946,-0.02160677,0.0037661,-0.00130744,0.00525777,-0.00317286,-0.01965046,0,-0.01676615,-0.00824708,-0.00923915,-0.00936775,-0.00047789,-0.00418147,0.02101727,-0.00518532,-0.00413132,0.0462512,-0.00240133,0.00308445,-0.01542227
0.03245731,0.03245731,0,0.03245731,0,0.09737194,0.12982925,0.03245731,0.03245731,0.03245731,0,0.03245731,0.03245731,0.09737194,0,0,0.0288695,0.02794782,0.03204156,-0.00486034,-0.02141508,-0.0358628,-0.00750297,-0.01749314,0.01932254,0.02391354,0.01790875,0.03864509,0.01199153,0.01564494,0.02227822,0.00176404,0.02661777,0.00046298,0.00645075,0.00814666,0.04513895,0.00645075,0.00954835,-0.00913279,-0.00975256,-0.02016904,-0.02174522,-0.00872607,0.0060184,-0.01239042,-0.0136868,-0.01173972,0.01012578,0.0068434,0.00732833,0.01059534,0.01096136,-0.01236649,0.00955795,0.00891514,-0.01827713,0.0056521,0.00913857,0,0.00861658,-0.0219264,-0.01159066,-0.00473798,0.00485882,0.00017926,0.00369849,0.00762211,-0.00729963,-0.01293288,-0.00084237,0,-0.00126533,0.01242816,0.00240849,0.01589296,0.00047661,0.00349484,-0.00731085,-0.03580197,0.03165572,0.01705866,-0.0134763,-0.01043747,0.00172891,0.00156057,0.02323664,-0.00029154,0.00597407,-0.01201244,0.00782103,0.00147241,-0.00042368,0,-0.00019776,-0.00442382,0.00168891,0.00983743,0.00100578,0.00478819,0.01044407,0.0041528,0.03130912,0,0.03465634,0.01967951,0.01748015,-0.00159518,0.00927298,-0.00262882,-0.00858312,0.01648186,0.01684529,0.01060266,0.00327495,0.01684529,0.00221885,0.0143095,0.00265384,-0.01454077,0.00534887,-0.00598527,0.00281187,-0.00622343,0.01405578,-0.00281187
0,0,0.04749082,0.02374541,0.04749082,0.09498165,0.02374541,0.04749082,0,0.04749082,0,0.02374541,0.02374541,0.04749082,0,0,0.00278429,0.0110117,0.02942951,-0.0047067,-0.00382666,-0.01804405,-0.00011997,-0.00834479,0.02356027,0.02676947,0.01380673,0.02356027,0.0081698,-0.00369513,0.0188866,0.01223354,0.02217211,0.00618998,0.0078655,-0.00514846,0.04874223,0.0141579,0.00424243,0,0.00039289,0.00063707,-0.01474637,-0.0022718,-0.00101134,-0.00187871,-0.00500656,-0.00328545,0.00703193,0.01001311,0.00652413,-0.00170837,0.00278532,0.0077485,0.00786744,-0.0007737,-0.01337135,-0.00445189,0.0200528,0,0.00958358,0.00534854,-0.00149356,-0.0061185,-0.00287232,-0.00599613,0.00859553,-0.00137388,-0.00534033,-0.005791,0.01424569,0.01602098,0.01234446,0.00149161,0.01429242,0.00197579,0.01659981,0.01056087,-0.00891423,-0.00300574,0.03029036,-0.00534854,-0.00226075,0,0.00410952,0.00316715,-0.01804214,0.00244411,0.00308065,-0.00016269,0.00572178,0.0016505,0.0130167,0.01144356,0.01028048,-0.0027154,0.01591461,0.00276341,0.01722099,0.0077501,0.00382039,0.0040437,0.03435932,0,-0.00141128,-0.00617139,0.00058812,0.00179016,0.02237688,0.01704419,0.00416396,0.00432736,0.00616192,0.00089293,0.00551953,0.00616192,0.00388641,-0.00693338,0.0058402,0.01082952,0.00702051,0.00338411,0.01028565,-0.00067863,0.01438691,0.00617139
0,0.02025114,0.06075343,0,0.02025114,0.06075343,0.02025114,0.04050229,0.04050229,0.04050229,0,0.02025114,0,0.02025114,0.02025114,0,-0.00080692,0.02012414,0.03407984,0.00412207,-0.00306422,-0.01754296,-0.0100337,-0.00847391,0.02813054,0.02894722,0.00937655,0.01607459,0.00573603,0.00591208,0.01235958,0.00628446,0.01534416,-0.00367451,0.00670805,0.00408003,0.03352328,0.0147577,0.00060851,0.01710552,0.02058173,0.00073699,-0.01303394,0.0019358,0.00875906,-0.00049576,0.00853963,0.01428043,0.00978859,0.00853963,0.00972892,-0.01311142,0.00635024,0.01101641,0.00853809,0.00676104,-0.01140368,-0.01179714,0.00569824,0.00570184,0.01420172,0.01368442,0.00893673,-0.00125605,-0.01074565,-0.01288123,-0.01173915,-0.00199115,0,0.00399751,0.00568822,0.00910894,0.00575351,-0.00182961,0.00089429,-0.00184064,0.00475611,-0.0091524,-0.01368442,-0.00921483,-0.00152049,0.00152049,-0.00288264,0.00977458,0.00944923,0.00264747,-0.00156636,-0.01078037,0.00385091,-0.00802004,0.00487979,0.00577646,0.00649858,0.00975958,0.00510341,0.01837764,0.0054027,0.00424732,0.00836413,0.00315866,-0.00325819,-0.005421,0.00651433,0,0.00584577,0.00526324,0.01388899,0.00234947,0.01824973,0.02431773,0.01097932,0.01644623,0.01576547,0.013549,0.01491658,0.01051031,0.01473942,0.01109912,0.01702758,0.00584647,0.01452647,0.01339115,0.01228089,0.00156947,0.02629844,0.00526324
0.04381834,0.04381834,0.13145502,0,0.04381834,0.13145502,0,0.08763668,0.04381834,0.04381834,0.04381834,0.04381834,0.08763668,0.04381834,0,0,0.01862586,0.01450717,0.05026491,-0.01496098,0.01597984,-0.02281577,-0.00247206,-0.00663528,0.06086735,0.04893181,0.01292846,0.00869534,0.01151572,0.01723726,0.01012572,0.01472092,0.01322712,0.00257483,0.03192459,-0.00332425,0.07834167,0.01451451,0.0044918,-0.02466687,0.00396784,0.0015904,0.01135623,0.0087073,-0.01417071,0.00316227,0.00923879,0.01109756,-0.03593555,-0.03695518,-0.03536203,0.00489901,-0.03753083,-0.00358451,-0.03322177,-0.01995063,-0.00616477,-0.01005271,0.03083164,-0.02467467,-0.00202188,0.00328996,0.00113711,0.01321291,0.02141145,-0.00965029,-0.00924887,5.37E-05,0,0.00119383,0.00465512,0.00985471,0.00432414,-0.00608627,0.00207731,0.01763798,0.00610963,-0.00894413,0.00987403,0.02868219,0.0230089,-0.00986987,-0.00757381,0.00704991,-0.00880323,-0.01286007,0.01733888,-0.00291697,-0.00244145,-0.00390935,0,-0.00863987,0.02475887,0.03167587,0.02050661,-0.00858197,0.03086506,0.02962797,0.03089119,0.00647641,0.02114526,-0.00743381,0.01407754,0.01409981,-0.01132897,-0.04174754,-0.03915058,-0.00252789,-0.01558572,0.00512436,0.01495003,-0.00893798,-0.02274165,-0.0307474,-0.01827273,-0.02274165,-0.01580855,-0.01070512,-0.01533067,-0.00202585,-0.02038598,0.00916976,0.0037913,-0.00403691,-0.01138831,0.0037961
0,0.05014803,0.20059212,0,0.10029606,0.05014803,0,0.05014803,0.15044409,0.05014803,0,0.10029606,0,0,0.15044409,0,-0.00923163,0.02325565,0.04156003,0.0260722,-0.02019055,-0.01328355,-0.04577796,-0.01764267,0.03980562,0.03795319,0.00630697,0.0099514,0.00300678,-0.03068531,0.00525232,-0.00112993,0.0113427,-0.0305888,0.02325565,-0.00579226,0.03653619,0.02325565,-0.01167485,-0.0141195,-0.01065391,0.02406704,-0.00049093,-0.01046945,0.01478655,-0.01752345,-0.01057337,-0.00691228,-0.00307559,0,-0.00320519,-0.0475591,-0.00736157,0.0204605,-0.00137095,0.0059748,-0.00705975,-0.00106463,-0.00705083,-0.0141195,0.00234207,-0.0112956,-0.02045234,0.02205893,-0.00026602,0.00201307,-0.02834295,0.00802972,-0.01127826,-0.01789239,0.00144087,0,0.00052721,-0.00254554,-0.0020038,-0.01183213,0.00183763,-0.01788162,0.0037652,0.01645653,-0.0037652,-0.0037652,0.01109146,-0.00806829,0.00280165,0.02885902,0.00137963,0.0037385,0.07002461,-0.01138036,0.01208385,0.00172624,0.01333375,0,0.01900438,0.02506915,0.00843151,0.0011634,0.00315917,0.05063447,0.00806829,-0.01869808,-0.00806319,0.00806829,-0.0090052,-0.00434446,0.02245784,0.03315538,0.00265824,-0.01353294,-0.05157828,0.02201243,0.02602675,0.02100032,-0.00014776,0,-0.00091339,0.00333703,-0.00323771,-0.03758172,0.00055555,-0.03678439,-0.00434446,-0.0001499,-0.02171682,-0.00434446
0.02805157,0.02805157,0.05610315,0,0.02805157,0.08415472,0.05610315,0.05610315,0.05610315,0.02805157,0,0,0,0.08415472,0,0,0.02994917,0.02043745,0.04167148,-0.0087756,0.0072128,-0.02296123,-0.02092522,0.0033739,0.03896599,0.0371855,0.00550323,0.01113314,0.00233953,0.01495812,0.00506906,0.01373318,0.00946461,-0.01363627,0.01300864,-0.00096098,0.04271918,0.01300864,0.01529731,-0.01184466,-0.01227027,-0.01124,-0.00708527,0.00952974,0.01951456,-0.01043308,-0.01182896,-0.00896423,0.01533877,0.00591448,0.01713867,0.01147409,0.01059206,-0.00305854,0.0080062,0.01862982,0,-0.00295691,0.00789311,-0.00394905,0.01653744,-0.01474046,-0.0289101,0.00182855,0.01530067,-0.03047862,-0.00974167,-0.00962781,-0.0315439,-0.02809005,0.00515544,0.01892634,0.00182791,0.02237505,0.00669299,0.00396355,0.01132734,-0.00456286,-0.00631848,0.00493397,0.01893947,-0.00631848,0.01534953,-0.00451035,-0.00730288,0.02072841,0.00052293,0.03014548,0.01569517,0.00358474,-0.02027822,-0.01212243,0.01009731,0.00675941,0.01107314,0.03140744,0.00900491,0.0189672,0.00948643,0.01347681,-0.0180528,-0.01817535,0.02705639,-0.0045132,0.02085094,0.01214785,0.01142166,-0.00365475,-0.01998066,-0.01780702,-0.00040364,0.00569218,0,0.00521375,0.00936357,0.01455872,0.00551219,0.00852781,0.01184228,0.00621829,0.01334008,0.00328801,-0.01215093,-0.00211015,0.02186245,0.00729056
0.10587908,0,0.05293954,0.10587908,0.05293954,0,0,0.10587908,0,0.05293954,0.10587908,0.05293954,0.10587908,0.05293954,0.10587908,0.05293954,0.03211326,0.06660075,0.03171202,0.01595934,0.02422333,-0.02280859,0.00442189,-0.00486283,0.04202141,0.02700284,0.04031508,0.04202141,0.03659633,0.02862184,0.03831228,0.03677885,0.04438413,0.01543654,0.06660075,0.00543266,0.02455018,0.02454132,-0.00017288,-0.00745273,-0.02746263,0.00570253,-0.00136022,0.00039445,0.0111983,-0.02084215,-0.02232387,-0.0281937,-0.03504297,-0.02232387,-0.0378567,-0.01183311,-0.02371651,0.01585008,-0.02584953,0.00196156,0.00745273,0.02453141,0.00745273,-0.03725425,-0.00073898,-0.02780847,-0.03048926,-0.01940227,-0.00463851,0.00325175,-0.00817006,0.01864815,-0.0357182,-0.02383938,-0.02485267,-0.01190607,-0.02633453,-0.00686737,-0.01228909,0.0059602,-0.02053157,-0.00808296,-0.01191432,0.01013992,0.01192437,-0.01987396,0.01701734,-0.01702405,-0.03309878,-0.00643341,-0.03294004,-0.01265384,0.01751935,-0.00557257,-0.0382695,-0.04046058,0.01630886,0.0127565,0.01598384,0.00404672,0.01794798,-0.00534253,0.01339368,0.01841191,-0.01703482,-0.00202776,0,0,0.01999866,-0.02291989,-0.02453019,0.0173306,-0.03201312,0.02487306,-0.00118187,-0.02659994,-0.04121331,-0.0319129,0.04444635,0.01373777,0.05244336,0.00175803,0.0120533,0.00820743,0.01834633,0.00149451,-0.04126509,-0.00862068,-0.0045863,-0.0045863
0.1051367,0.1051367,0.3154101,0,0.1051367,0.3154101,0,0.2102734,0.1051367,0.1051367,0.1051367,0.1051367,0.2102734,0.1051367,0,0,0.04139706,0.03480817,0.1037383,-0.02802579,0.03611255,-0.05027012,0.00849903,-0.02324101,0.12518032,0.10083817,0.0347978,0.02086339,0.03239629,0.03427568,0.02994312,0.03532103,0.03329614,0.01967465,0.0626688,-0.01027896,0.16011936,0.0487561,0.00210071,-0.07398608,-0.01084085,0.00192604,0.03243644,0.02564521,-0.01194202,-0.02352457,-0.02216735,0.00777702,-0.08224378,-0.0886694,-0.08077455,0.01136283,-0.08084574,-0.02862337,-0.07724041,-0.02624119,-0.05918512,-0.01962583,0.0147916,-0.02960192,0.00176144,0.02368153,-0.00870928,0.02365263,0.05175383,-0.02822466,-0.02669823,0.01012203,-0.04729034,-0.01286535,0.00831283,0.02364517,0.00618647,-0.01293183,0.00322275,0.02096251,0.01405609,-0.02527553,-0.02366157,0.05124754,-0.05523695,-0.00789384,-0.03382673,0.01691538,-0.05303578,-0.03707132,-0.02092688,-0.01243103,-0.03103488,-0.02924322,-0.05066823,-0.04828851,0.03126907,0.05066823,0.02519125,-0.02166205,0.03646859,0.04820547,0.03950528,-0.01685666,0.03382007,-0.01770172,-0.10146021,0.01691538,-0.01755414,-0.10016807,-0.0961814,0.0015468,-0.07499556,0.00937027,0.01725972,-0.01885437,-0.05456578,-0.07700458,-0.06829855,-0.08184867,-0.06001576,-0.00307899,-0.06115342,-0.05414765,-0.07330549,-0.00037236,0.00909677,-0.0066744,-0.10015655,-0.02732485
0.28379891,0,0,0.28379891,0.18919928,0.18919928,0,0.09459964,0.09459964,0.09459964,0.18919928,0,0,0.09459964,0.18919928,0,0.09902596,0.18163475,0.10520357,0.06267287,0.07673321,-0.01793628,0.00989786,0.03254154,0.11263444,0.08359145,0.0986845,0.09386203,0.0894763,0.03245284,0.08213551,0.09962015,0.11123337,0.03167563,0.13154554,0.01360575,0.11901136,0.01880127,0.01836985,0.05321978,0.01547518,-0.02595612,-0.0196665,0.01948558,-0.0311078,0.00952555,0.01994568,0.00873435,0.00950943,-0.03989136,0.02454186,-0.00160881,-0.04574284,0.06434041,-0.03422131,-0.03916231,0.03995271,0.02406955,0.01331757,-0.02663514,-0.05675585,-0.06390637,-0.08395496,-0.00526746,-0.07879281,-0.0089203,-0.02733741,-0.01861524,-0.06382618,-0.06926993,-0.05860074,-0.06382618,-0.05243692,-0.01538936,-0.0584766,0.06553852,-0.07357611,-0.03776896,0.0355225,0.03710518,-0.03549556,0.0071027,-0.05087341,-0.13692299,-0.14489133,0.0131455,-0.03891817,-0.01528007,-0.01881687,-0.02788797,-0.11397533,-0.11163322,-0.06974106,-0.04559013,-0.0721949,-0.0294489,-0.03427509,0.04631801,-0.05981058,-0.02074626,0.06086107,-0.01602825,-0.04565062,0,-0.04594392,-0.12288996,-0.10779514,-0.05511335,-0.05085479,-0.00125024,0.0139776,0.00886941,-0.0736456,-0.07947634,-0.0633071,-0.0736456,-0.05447031,0.05702401,-0.06256273,0.02731076,-0.08415655,-0.00772746,0.04097714,0.04852989,-0.05734727,-0.02458628
0,0.08846778,0.08846778,0.04423389,0.08846778,0.08846778,0,0,0.04423389,0.04423389,0.04423389,0.08846778,0.04423389,0,0.08846778,0.04423389,-0.00249137,0.0087913,-0.00097962,0.01214549,-0.0196357,-0.00973962,-0.0089086,-0.0446142,0.0175556,-0.00262064,0.02182834,0.02633339,0.0164323,-0.01558823,0.02212326,0.03978642,0.02839426,0.00091046,0.04980994,0.01124547,0.04980623,0.04394907,-0.00721922,-0.01245434,-0.01678161,-0.01426404,0.00698374,-0.00100954,0.02689688,0.02158493,-0.00932641,-0.01312451,0.00719803,0.00932641,0.00632204,-0.00906815,0.00737751,0.01323669,0.00806086,0.02272355,0.02490867,-0.01245645,0.01867757,0.0062311,0.01834863,-0.00332116,0.00535146,-0.00132889,0.02323567,0.0031868,-0.00173974,-0.02821475,0,0.0068526,0.01583275,0.00994817,0.01450314,-0.00227648,0.01634309,-0.01556827,0.01599214,0.00520896,0.00996347,-0.01603825,0.02322711,-0.01660158,-0.01056443,0,3.48E-05,0.01821295,-0.03985704,0.00684331,0.00995334,0.03735635,-0.01065875,-0.00182563,0.00609317,0,0.00557394,-0.02206722,0.00958525,-0.02510356,0.00695834,0.0090516,-0.00711676,0.0022533,0,-0.03557932,-0.00474189,-0.01149631,-0.00680802,0.00878738,0.00655571,-0.00892998,0.00263269,-0.03160876,-0.01147866,-0.00960415,-0.00856172,-0.01147866,-0.00740821,0.02533022,-0.00925903,-0.0138871,-0.01127525,-0.00052981,-0.01916052,0.00227707,-0.01915083,-0.02681988
0,0.02201513,0.06604539,0,0.02201513,0.02201513,0,0.02201513,0.06604539,0.02201513,0,0.02201513,0,0,0.04403026,0.08806052,0.00758708,0.01896012,0.0281914,0.01386992,-0.00849569,-0.00536315,-0.01163501,-0.00324552,0.03058087,0.03279013,0.01681573,0.01310609,0.01593567,0.01009595,0.01198652,0.02205837,0.01603622,-0.00398507,0.00729236,0.00207901,0.02187338,0.05101884,0.00607666,0.012397,0.01017718,-0.00240052,0.0006081,-0.00282328,0.01826029,0.0043893,0.00464174,0.01132229,0.0061128,0.00464174,0.00646342,-0.00424134,0.00354812,0.03354573,0.00484524,0.01298322,-0.00929775,-0.01232049,0.00310121,0.03717338,0.00627407,0.0049588,-0.00077301,-0.00209754,-0.0005687,-0.00112419,-0.00186913,-0.00154787,-0.00990238,0.00175268,0.0074174,0.00495119,0.00726071,-0.00242913,0.00574048,0.01461632,0.00616111,0.00143297,-0.01157054,-0.00189092,-0.00165084,0.02808525,0.00233264,0,-0.00526689,0.00053706,0.00142283,-0.00184057,0.00575953,-0.00793562,-0.01060969,-0.00441939,0.00217416,0.00530484,0.00100335,0.00409471,0.00115494,0.01557465,0.00451509,0.00326418,-0.010626,0.00746943,0.00354424,0.01415905,0.00211171,-0.00572169,-0.00241239,0.00545497,-0.00165178,0.00264828,-0.00710805,0.00975534,0.00571291,-0.00219618,0.0053575,0.00571291,0.00458991,0.02202649,0.00413832,-0.00175137,0.00625879,-0.00313137,0.00572169,0.00373796,0.01716267,0.00571446
